geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
4,388,"Montgomery-Selma, AL CSA",220,-0.23574117035920766,51.93,1.9639430970393872,55.25
4,380,"Mobile-Daphne-Fairhope, AL CSA",288,0.2725305712083595,71.27,0.6989140415857359,48.62
4,142,"Birmingham-Cullman-Talladega, AL CSA",290,-0.5458978524923838,33.15,17.090490157582906,90.61
4,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",373,1.2305184177518964,86.74,-17.534734569320158,8.84
4,222,"Dothan-Enterprise-Ozark, AL CSA",202,-0.6253410218704,29.83,1.6356692923950429,53.59
4,250,"Florence-Muscle Shoals-Russellville, AL CSA",212,-0.8699688815471921,16.57,4.776913803739442,64.64
4,290,"Huntsville-Decatur-Albertville, AL-TN CSA",218,-0.8508151050094189,17.68,6.761395696224499,72.93
4,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL CSA",304,-0.7978003745991034,22.1,24.60771175118406,95.58
4,194,"Columbus-Auburn-Opelika, GA-AL CSA",179,-0.5111839068009951,36.46,-0.5939773811321684,40.88
4,429,"Phoenix-Mesa, AZ CSA",316,2.0079923274946845,95.03,-32.979531661469935,3.31
4,536,"Tucson-Nogales, AZ CSA",218,1.2680370123955775,88.4,-10.028048206234248,14.36
4,340,"Little Rock-North Little Rock, AR CSA",266,-0.3950600793067816,40.88,8.534349096995681,76.8
4,308,"Jonesboro-Paragould, AR CSA",205,-0.7850047950213912,22.65,2.6313391291633854,59.67
4,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",275,0.305010620279586,72.93,2.145914523893923,56.91
4,284,"Hot Springs-Malvern, AR CSA",225,0.19549780350793236,66.3,-2.494199847930032,33.15
4,488,"San Jose-San Francisco-Oakland, CA CSA",274,3.186011811741418,98.9,-38.20220874138422,2.76
4,456,"Reno-Carson City-Gardnerville Ranchos, NV-CA CSA",306,0.637395158807381,79.56,-4.16802407344935,22.65
4,152,"Brookings-Crescent City, OR-CA CSA",139,0.6730984526536065,80.11,-5.194169800877738,19.34
4,472,"Sacramento-Roseville, CA CSA",251,1.579786644067389,91.16,-14.720876379391932,9.94
4,260,"Fresno-Hanford-Corcoran, CA CSA",199,0.011495567629625458,61.33,-0.44206857642365127,41.44
4,348,"Los Angeles-Long Beach, CA CSA",352,2.414789733137642,96.13,-48.964521630071026,1.66
4,454,"Redding-Red Bluff, CA CSA",227,0.24771107967558928,69.06,-2.506881505521587,32.6
4,216,"Denver-Aurora-Greeley, CO CSA",345,2.4191153865333557,96.69,-49.67580903110471,1.1
4,233,"Edwards-Rifle, CO CSA",182,2.2904940817361346,95.58,-10.905578145629237,13.26
4,444,"Pueblo-Cañon City, CO CSA",205,0.030514376374111998,62.98,-3.519396866463402,25.97
4,405,"New Haven-Hartford-Waterbury, CT CSA",261,0.26513953998580664,70.17,3.1777143708076823,60.77
4,408,"New York-Newark, NY-NJ-CT-PA CSA",285,3.247717345833077,99.45,-45.373888023906765,2.21
4,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD CSA",302,0.8535572053302913,82.87,-3.683388759625751,23.76
4,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",205,3.3299538847104575,100.0,-16.75130654588767,9.39
4,264,"Gainesville-Lake City, FL CSA",184,0.36843248904533554,74.59,-4.436015716383187,21.55
4,300,"Jacksonville-Kingsland-Palatka, FL-GA CSA",309,1.6051755566144226,92.27,-22.628964833771356,6.08
4,370,"Miami-Port St. Lucie-Fort Lauderdale, FL CSA",364,2.8359692498773454,98.34,-70.76363779382655,0.55
4,412,"North Port-Bradenton, FL CSA",280,1.61979198030333,92.82,-19.778719274160633,7.18
4,163,"Cape Coral-Fort Myers-Naples, FL CSA",263,1.5989111661513167,91.71,-17.968998180768992,8.29
4,422,"Orlando-Lakeland-Deltona, FL CSA",291,1.9990956077467297,94.48,-29.176424922874556,3.87
4,533,"Tallahassee-Bainbridge, FL-GA CSA",180,1.2844031183034978,88.95,-5.671491178942864,18.23
4,356,"Macon-Bibb County--Warner Robins, GA CSA",166,-0.18078469237200684,53.04,-3.242294674142982,27.62
4,496,"Savannah-Hinesville-Statesboro, GA CSA",227,0.23597847045037113,67.4,-0.6266136887281019,39.78
4,147,"Boise City-Mountain Home-Ontario, ID-OR CSA",322,0.9894612349716987,85.08,-10.166795278973513,13.81
4,292,"Idaho Falls-Rexburg-Blackfoot, ID CSA",247,0.2963531362277969,72.38,-1.387364008486052,36.46
4,518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA",318,0.3639751468613737,74.03,0.8352311773598984,49.17
4,446,"Pullman-Moscow, WA-ID CSA",128,0.13802205950544377,65.19,-4.298436923393625,22.1
4,482,"Salt Lake City-Provo-Orem, UT-ID CSA",365,1.5486676858570825,90.61,-27.464681206070164,4.97
4,448,"Quincy-Hannibal, IL-MO CSA",209,-0.7080965387974674,25.41,4.046577051244934,62.98
4,164,"Cape Girardeau-Sikeston, MO-IL CSA",232,-0.864818457819583,17.13,8.584308769869605,77.35
4,476,"St. Louis-St. Charles-Farmington, MO-IL CSA",312,-0.09392045863128279,55.25,13.79882065932241,86.19
4,466,"Rockford-Freeport-Rochelle, IL CSA",251,-1.1961248100803077,5.52,17.726223102737748,91.71
4,176,"Chicago-Naperville, IL-IN-WI CSA",409,0.7839800120810644,82.32,0.23588407901799302,45.3
4,169,"Champaign-Urbana-Danville, IL CSA",173,-0.28450584553601277,47.51,-0.5947010096944124,40.33
4,522,"Springfield-Jacksonville-Lincoln, IL CSA",143,-0.27745940336259917,49.17,-2.8541441255975424,29.83
4,427,"Peoria-Canton, IL CSA",203,-0.5865775876870504,32.04,2.4902779377814186,59.12
4,161,"Burlington-Fort Madison, IA-IL CSA",180,-1.1773062082258046,6.63,1.355437650106716,51.38
4,209,"Davenport-Moline, IA-IL CSA",257,-1.262948732842788,3.87,19.22829238526448,92.27
4,166,"Carbondale-Marion-Herrin, IL CSA",152,-0.5174138902737552,35.36,-3.358660569701897,27.07
4,221,"Dixon-Sterling, IL CSA",173,-1.3520841223808029,2.76,1.1130919178141259,50.28
4,145,"Bloomington-Pontiac, IL CSA",146,-0.6052427420397273,30.39,-2.2251223685961277,33.7
4,424,"Paducah-Mayfield, KY-IL CSA",213,-0.38494403566057717,41.44,2.4893179033159245,58.56
4,258,"Fort Wayne-Huntington-Auburn, IN CSA",313,-1.3603674427789763,2.21,40.23462723398204,99.45
4,294,"Indianapolis-Carmel-Muncie, IN CSA",315,-0.5322270605105559,33.7,23.24648229911419,94.48
4,320,"Lafayette-West Lafayette-Frankfort, IN CSA",204,-1.1072402287165284,7.18,5.921273811788607,70.17
4,350,"Louisville/Jefferson County--Elizabethtown, KY-IN CSA",310,-0.27945181407399966,48.62,17.45887854701155,91.16
4,178,"Cincinnati-Wilmington, OH-KY-IN CSA",335,-0.45136130566534444,39.23,28.59759575227283,97.24
4,515,"South Bend-Elkhart-Mishawaka, IN-MI CSA",293,-1.320275667294357,3.31,33.065308884621174,98.9
4,458,"Richmond-Connersville, IN CSA",170,-1.460349846190364,1.1,0.507059437560553,47.51
4,144,"Bloomington-Bedford, IN CSA",164,-0.013228124511458834,58.56,-3.570839844308653,24.86
4,241,"Evansville-Henderson, IN-KY CSA",258,-0.9170604914706114,13.26,14.315195574230357,87.29
4,168,"Cedar Rapids-Iowa City, IA CSA",204,-0.5944747183114109,31.49,3.0180675294318933,60.22
4,218,"Des Moines-West Des Moines-Ames, IA CSA",253,-0.04249437933644034,58.01,5.147612725647816,65.19
4,517,"Spencer-Spirit Lake, IA CSA",175,-0.5226661572074431,34.81,-1.58075763420516,34.81
4,420,"Omaha-Fremont, NE-IA CSA",269,0.44529242323029056,77.35,-0.3692352403338167,41.99
4,512,"Sioux City-Le Mars, IA-NE-SD CSA",195,-1.0971378948670523,8.84,3.808186480742922,62.43
4,312,"Kansas City-Overland Park-Kansas City, MO-KS CSA",326,0.2427366284471895,68.51,8.46916232760846,76.24
4,556,"Wichita-Arkansas City-Winfield, KS CSA",254,-0.35031552860851906,44.75,7.348573258861523,74.03
4,309,"Joplin-Miami, MO-OK-KS CSA",242,-1.0990103679132606,8.29,12.878569720382366,84.53
