geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
5,378,"Asheville, NC",298,1.1743967483897126,87.07,-5.262992874807457,44.05
5,379,"Virginia Beach, VA",222,1.3037376796036155,89.46,-7.268544042589816,31.97
5,380,"Jacksonville, NC",135,0.6025286353014481,76.7,-9.563166870515433,13.95
5,381,"Raleigh, NC",248,2.343990351762334,97.28,-14.08431873615233,4.25
5,382,"Winston-Salem, NC",321,0.9804679086531601,83.16,4.772744777742147,88.1
5,383,"Greenville, NC",196,-0.114033247093657,51.36,-0.9437335552715196,69.22
5,384,"Rocky Mount, NC",213,0.018803436196111314,56.12,1.499839946474073,78.23
5,385,"Spartanburg, SC",274,0.5602277198809237,74.32,4.3122941111972235,86.73
5,386,"Bowman, ND",108,-1.5937947197343105,2.21,-8.161370529568378,26.02
5,387,"Valley, ND",108,-0.8723854850660261,18.71,-9.206998943774183,16.67
5,388,"Devils Lake, ND",104,-1.2397986866890478,8.33,-10.392020442889496,9.01
5,389,"Minot, ND",165,-0.724404630278904,24.49,-2.384617747341459,60.2
5,390,"Bismarck, ND",214,-0.3510774280674431,39.8,6.41870032742442,90.14
5,391,"Lisbon, ND",93,-1.5128528927075535,3.74,-10.241960313436001,9.86
5,392,"Carrington, ND",91,-1.7860562111948655,1.02,-11.262368786144517,5.78
5,393,"Jamestown, ND",124,-1.3810675948480127,5.27,-7.418899051496473,31.12
5,394,"Rugby, ND",81,-1.1610710800512791,9.69,-11.381705099941483,5.61
5,395,"Mobridge, SD",100,-1.095735890630762,12.24,-9.655673833666578,13.27
5,396,"Lima, OH",244,-0.26869648139317837,44.56,9.399992922679646,95.75
5,397,"Mansfield, OH",246,0.024881708197987504,56.46,6.4191281551999975,90.31
5,398,"Cleveland, OH",350,1.3403633481935526,90.48,0.7901483247554967,76.19
5,399,"Athens, OH",149,-0.32013418664192156,41.5,-7.462016650840662,30.44
5,400,"Steubenville--Weirton, OH-WV-PA",230,-0.19704803824601913,47.45,6.122313921256826,89.8
5,401,"Canton, OH",360,0.10612255121837623,59.35,35.72043599250448,100.0
5,402,"Dayton, OH",282,0.6025549315000689,76.87,6.763671697719035,91.16
5,403,"Washington Court House, OH",171,-0.12171392030686298,51.19,-3.6574481688111353,54.08
5,404,"Youngstown, OH",304,0.22549256980594698,64.29,14.232241006338642,98.64
5,405,"Toledo, OH-MI",282,0.36788420445742914,70.24,9.103034084188803,95.41
5,406,"Columbus, OH",256,1.6267792191068629,93.03,-5.17962352589664,45.07
5,407,"Sandusky--Port Clinton, OH",230,0.14019244825160318,60.54,1.447948664119577,77.89
5,408,"Parkersburg, WV-OH",237,-0.5131118532986908,33.84,10.04443471491641,96.6
5,409,"Findlay, OH",218,-0.17806557694295744,47.79,3.9841171617661773,86.05
5,410,"Portsmouth, OH-KY",165,-0.4429363831964315,36.9,-7.868365133873232,28.57
5,411,"Muskogee, OK",152,-0.7718496059838597,21.94,-6.625337729993373,34.69
5,412,"Enid, OK",176,-0.6921760573752096,25.68,1.3318241835149984,77.55
5,413,"Ardmore, OK",185,-0.9040146503444031,18.2,2.0709564487957546,80.44
5,414,"Weatherford, OK",146,-1.2327431237765876,8.5,-3.440962368748568,55.61
5,415,"Oklahoma, OK",265,0.44715561887460575,71.94,8.793521586750897,95.24
5,416,"Wichita Falls, TX",178,-0.5617690582774113,30.61,-1.4602391607842085,67.01
5,417,"Miami, OK",185,-0.5499947296069331,32.31,-0.9294682461594953,69.73
5,418,"Tulsa, OK",300,0.8875533389501488,82.31,5.282855508416476,88.78
